name	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	.	peakidx	ms_level	METAB01_QC1	METAB01_QC2	METAB01_QC3	METAB01_QC4	METAB01_QC5	METAB01_Smpl_07	METAB01_Smpl_100	METAB01_Smpl_10_nonCOVID	METAB01_Smpl_11	METAB01_Smpl_11_nonCOVID	METAB01_Smpl_12_nonCOVID	METAB01_Smpl_13	METAB01_Smpl_13_nonCOVID	METAB01_Smpl_14_nonCOVID	METAB01_Smpl_15_nonCOVID	METAB01_Smpl_16_nonCOVID	METAB01_Smpl_17_nonCOVID	METAB01_Smpl_18_nonCOVID	METAB01_Smpl_19_nonCOVID	METAB01_Smpl_1_nonCOVID	METAB01_Smpl_20_nonCOVID	METAB01_Smpl_21_nonCOVID	METAB01_Smpl_22_nonCOVID	METAB01_Smpl_23	METAB01_Smpl_24	METAB01_Smpl_26_nonCOVID	METAB01_Smpl_27	METAB01_Smpl_27_nonCOVID	METAB01_Smpl_28	METAB01_Smpl_28_nonCOVID	METAB01_Smpl_29_nonCOVID	METAB01_Smpl_2_nonCOVID	METAB01_Smpl_30_nonCOVID	METAB01_Smpl_31_nonCOVID	METAB01_Smpl_32	METAB01_Smpl_32_nonCOVID	METAB01_Smpl_33	METAB01_Smpl_33_nonCOVID	METAB01_Smpl_34_nonCOVID	METAB01_Smpl_35	METAB01_Smpl_35_nonCOVID	METAB01_Smpl_36	METAB01_Smpl_36_nonCOVID	METAB01_Smpl_37	METAB01_Smpl_37_nonCOVID	METAB01_Smpl_38_nonCOVID	METAB01_Smpl_39_nonCOVID	METAB01_Smpl_3_nonCOVID	METAB01_Smpl_40_nonCOVID	METAB01_Smpl_41	METAB01_Smpl_41_nonCOVID	METAB01_Smpl_42	METAB01_Smpl_42_nonCOVID	METAB01_Smpl_43	METAB01_Smpl_44	METAB01_Smpl_46	METAB01_Smpl_47	METAB01_Smpl_4_nonCOVID	METAB01_Smpl_50	METAB01_Smpl_51	METAB01_Smpl_52	METAB01_Smpl_53	METAB01_Smpl_54	METAB01_Smpl_55	METAB01_Smpl_56	METAB01_Smpl_57	METAB01_Smpl_58	METAB01_Smpl_59	METAB01_Smpl_5_nonCOVID	METAB01_Smpl_60	METAB01_Smpl_61	METAB01_Smpl_62	METAB01_Smpl_63	METAB01_Smpl_64	METAB01_Smpl_65	METAB01_Smpl_66	METAB01_Smpl_67	METAB01_Smpl_68	METAB01_Smpl_69	METAB01_Smpl_6_nonCOVID	METAB01_Smpl_70	METAB01_Smpl_71	METAB01_Smpl_72	METAB01_Smpl_73	METAB01_Smpl_74	METAB01_Smpl_75	METAB01_Smpl_76	METAB01_Smpl_78	METAB01_Smpl_79	METAB01_Smpl_7_nonCOVID	METAB01_Smpl_80	METAB01_Smpl_81	METAB01_Smpl_82	METAB01_Smpl_83	METAB01_Smpl_84	METAB01_Smpl_85	METAB01_Smpl_86	METAB01_Smpl_87	METAB01_Smpl_88	METAB01_Smpl_89	METAB01_Smpl_8_nonCOVID	METAB01_Smpl_90	METAB01_Smpl_91	METAB01_Smpl_92	METAB01_Smpl_94	METAB01_Smpl_95	METAB01_Smpl_96	METAB01_Smpl_98	METAB01_Smpl_99	METAB01_Smpl_9_nonCOVID
M60T22	M60.044493T21.9733	60.0444927908962	60.0441534031456	60.0451090295315	21.9733467102051	12.9650545120239	26.2870197296143	76	76	1396,2696,4094,5439,7036,9403,11285,12721,14591,16032,18349,19606,21361,24324,25647,27075,28852,30723,32378,33810,35538,37017,38875,40841,42115,44095,45412,47345,48739,50093,51362,52888,54168,56068,57133,58698,59881,61259,63406,64745,66638,68152,69702,70938,72354,73554,75234,76399,77925,79222,80548,81717,83534,84656,86573,87773,89087,90315,93336,104463,110416,115328,117824,120859,123710,124846,125898,127903,129351,131593,132710,141253,142811,146204,147935,149353	1	45591685.4634909	108384291.592003	123999513.939171	99798414.5527644	60944504.5898528	148628783.964281	0.0	64642304.7992096	133822057.96267	159763848.916685	170227331.388988	124194163.105709	158882082.048801	162571307.710972	154895357.536983	115804277.900886	105214482.087834	154772425.55355	150107255.848142	145015573.593365	148552565.569008	143016192.706099	98075481.0818373	97441874.6275757	93995723.288274	129725527.622978	89970643.9903583	126217078.539266	97971557.4756166	126571751.288211	123648257.315155	65035440.7957663	119985064.957787	41884001.69263	73590311.9996923	114805373.737411	75952493.8630344	110158057.706578	106960434.475606	70530972.8388439	108035882.674086	76815799.2407513	104017026.793512	79572508.0274742	75976368.240208	72525706.3510191	101992745.411913	184802555.979391	95453688.5134934	69453371.7460346	24940120.2008465	69792483.3536856	97886598.8812835	67309840.8292936	62472485.0922779	67144108.3058994	61559830.2273645	51078596.764924	58045850.6850286	0.0	1072714.25801576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185654418.291569	0.0	0.0	0.0	0.0	876289.768677165	0.0	0.0	0.0	831756.41278256	0.0	177350763.796661	0.0	0.0	710471.030218846	0.0	701033.308115175	634266.120765682	710525.952765972	0.0	629538.134301158	131389107.599908	0.0	599875.640934416	583030.096339185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123191308.429233	0.0	470664.042283823	0.0	0.0	0.0	483645.178489296	0.0	429840.551877626	171917499.619708
M60T997	M60.056276T996.9137	60.0562756951423	60.0446770130115	60.0564699203477	996.913696289062	982.294494628906	1008.81860351562	55	38	2695,8949,8988,9015,12736,18012,18021,21351,25646,27476,30715,30722,37016,38676,38688,40860,43804,43820,43840,45405,47062,47071,47089,50091,52883,55852,58452,62950,62954,62961,63000,66656,66674,66729,72286,72319,83123,83133,90263,91814,93340,94967,95017,96078,97416,100265,101658,103101,107881,109204,110420,112613,116539,126986,146205	1	0.0	15697973.969695	0.0	0.0	0.0	101011.346753817	0.0	0.0	2361845.81514241	0.0	0.0	1716943.791802	0.0	48008386.1976805	0.0	917624.72689007	1071094.74286477	0.0	38757012.2712912	0.0	0.0	0.0	39365978.6294686	1274720.17837661	47877736.8909184	0.0	42036.300705931	32374739.5910179	1391672.20902766	0.0	43297148.652978	0.0	35362641.417745	0.0	1845691.61516184	0.0	710279.943664562	0.0	0.0	24070.0387899134	0.0	8555148.8580031	0.0	0.0	0.0	8564742.07527536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	716376.312886955	0.0	0.0	0.0	0.0	434486.985188598	493118.510775531	11251.4726357723	155740.163550842	7975.01357133343	13024.5374586591	0.0	7261.31968488173	9066.2573934349	9704.58526236314	0.0	0.0	0.0	470373.611665056	1178783.16490824	834605.717727557	0.0	37101.4141977968	0.0	0.0	563205.521239628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	287517.06089053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211055.639291524	0.0	0.0	0.0
M60T945	M60.056318T944.7722	60.0563176328671	60.0446615228625	60.0565223868353	944.772216796875	928.685974121094	962.725524902344	81	28	8948,8962,9019,12737,12739,12764,12799,18009,18014,18020,18039,21352,21354,21355,21358,21359,30714,30716,30719,30720,38674,38707,40464,40467,40859,40878,40911,43803,43809,43833,43839,45406,45407,45408,45410,47061,47068,50092,52884,52885,55856,55865,55894,62949,63029,66692,66726,72292,72300,72317,72335,72353,83125,83147,83169,83185,91822,94975,94979,94985,96077,96099,96119,100264,100291,101671,103100,103135,103136,107882,107885,107886,109203,109205,109208,110419,110423,116540,126980,126983,126984	1	0.0	0.0	0.0	0.0	0.0	87466.3510694927	0.0	0.0	54703.1356328068	0.0	0.0	373978.911145309	0.0	8101365.19370576	0.0	0.0	0.0	0.0	844958.833529874	0.0	0.0	0.0	0.0	68465.3060294686	1321112.2368051	0.0	35733.9390796121	7697704.13903239	635993.747807339	0.0	7556702.02751052	0.0	14076403.0871423	0.0	39407.9582016632	0.0	0.0	0.0	0.0	187262.070662758	0.0	7877649.67638161	0.0	0.0	0.0	12463731.9671851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33045.2919559367	0.0	0.0	0.0	0.0	0.0	8839.71188554915	0.0	8226.3157970174	38247.4799147895	0.0	0.0	119699.451188919	9203.82532369211	9452.47939601378	0.0	0.0	0.0	36727.3301667282	631444.087546318	28549.325806648	0.0	0.0	0.0	0.0	22340.3992087467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	373569.569109278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M60T164	M60.056295T164.2916	60.0562949181012	60.0559971797643	60.0568841169225	164.291610717773	137.716812133789	178.573440551758	124	108	1075,2429,4066,5202,6555,9016,9020,9837,11058,12752,12773,12781,14328,15796,18070,18086,19245,21213,23260,25596,26798,28546,30398,32096,33571,35249,36995,38725,38734,40524,41821,43841,45211,47112,47144,48534,49809,51166,52766,54169,55373,57134,58453,59652,61344,63001,63031,64404,66147,67869,69274,70671,72014,73639,75218,76483,77549,78972,80047,81718,83175,83187,84301,85941,87273,89088,89800,91804,91818,93337,93341,94952,94983,96061,96090,97410,97420,98438,100246,100272,101648,101664,103083,103111,104237,105407,106688,107773,109160,110107,111385,112356,113642,115093,116256,117575,118456,119179,120425,122139,123471,124595,125670,126748,127711,129063,130207,131360,132502,133917,134868,135852,136956,138160,139102,140662,141632,142649,143520,144403,144960,145936,147041,149290	1	2195168.04305118	1720703.7582476	1609933.58876715	1313267.35289497	2087348.39309076	2517018.71187655	168344.233625661	64342854.4891815	1941763.32539666	73300210.5766772	66740736.0846702	1817758.00048707	76386077.0420535	70831446.0669462	68553867.1711968	57183552.6936323	65170077.0915554	65784135.972651	57492176.3480147	97698131.0127855	58334594.4238678	58975169.9095913	61612198.6962604	10795306.3477174	10436399.946132	55806453.6961417	2123697.00465795	56648937.3817713	1100093.45045098	55515373.2233346	47756623.0131322	95793468.673428	53811923.7369725	39961857.0431711	2127014.13589731	40137710.4115439	2214789.3285434	43869847.8985848	46214573.9994312	341532.553685341	46254789.1608648	1590676.10469266	42403122.1646811	1635251.69341619	44334432.2158388	42853036.9978666	34682447.3345423	100412864.947972	41747174.5434505	1211066.47721275	40418281.4017473	1075334.73789728	37984609.260532	1259905.19355051	994866.21536632	1049187.31010222	1092599.21312351	64649117.9262466	1642786.42778412	448448.451300969	419576.863512574	466756.108852142	552827.305773211	792298.756824293	1112022.1039556	363092.617440803	446360.524145699	470962.055891073	80649982.2731395	462489.195297809	315965.970113907	1466304.44398217	335035.831485849	841691.042958712	811846.429125289	480260.63351129	1306568.27381528	365344.963753417	444893.315987362	84408495.3108932	1028327.2578402	451937.768825042	631976.445655887	566623.970336534	610875.740340813	841042.714997175	286399.245107241	256731.897458578	194868.776324031	79497685.6789456	288160.630219793	488532.269630697	411913.724438816	0.0	2110543.55053152	5571983.38845397	295774.203411494	2450027.19950211	333288.309573137	178681.709750629	73567759.2216536	374944.597085028	341097.49852737	142348.057693765	191809.33115814	272609.191263155	218632.699879286	172960.831531323	0.0	69592720.5077884
M60T165_2	M60.068443T164.7075_2	60.0684426018858	60.0644260525289	60.0685995248132	164.707466125488	154.835540771484	167.255035400391	44	43	8333,10785,13995,15502,19042,20705,22699,24993,26588,28263,30177,31798,33270,35023,36492,38073,39927,41601,44940,48241,49534,50887,52265,53766,56766,59383,60761,64181,67663,70499,71841,73164,74707,75983,78793,81316,88639,103964,117280,128761,134848,140087,140110,148785	1	0.0	0.0	0.0	0.0	0.0	55742.725108064	0.0	524913.801408719	0.0	595869.257893743	549295.898779393	0.0	620927.127981381	587745.16123398	556385.784126296	468922.38236433	531665.723252441	535885.258192101	465682.271358303	790388.257229967	477131.996602089	485994.371856778	497286.737772308	60576.725452674	56865.2776533075	447802.364367597	0.0	462753.420519256	0.0	451787.156374687	387922.013550777	776978.477899627	433320.559309355	322201.562161253	0.0	320394.873593887	0.0	354529.456452706	365528.502164724	0.0	377407.970219347	0.0	339189.006071433	0.0	362071.89874382	346230.300388801	280246.170159521	824961.803922597	334101.618612058	0.0	328058.027390002	0.0	303531.57948673	0.0	0.0	0.0	0.0	524513.533554398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	657489.96273599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	682152.496305493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	650378.800863582	0.0	0.0	0.0	0.0	0.0	36807.7522185997	0.0	0.0	0.0	0.0	599586.625200365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	570815.847512539
M60T156	M60.081476T156.4071	60.0814757213234	60.0813768997358	60.08154491119	156.407104492188	136.388641357422	200.054611206055	98	85	1322,2659,4067,5440,10033,10049,10061,10064,10079,10089,10105,11287,14593,16034,19533,21363,23363,23364,25650,25652,27077,28854,28884,28923,30725,32319,33812,35541,35544,37019,42092,45413,48740,50094,51364,52889,54170,57135,59882,60801,64227,68153,70939,72355,73640,75236,76485,79223,81720,89090,91830,93344,95030,96198,98659,100294,103163,104465,104467,104469,105860,106825,107887,109212,110427,111684,112617,114032,115329,116542,117825,119404,120861,122525,123712,124848,125819,126987,127905,129353,130543,131594,132711,133547,135044,136067,137064,138331,140664,141908,142739,143674,144564,145165,146089,147169,147936,149355	1	2921757.08261684	2612863.16021512	2527187.84012266	2111440.9202668	0.0	0.0	685205.146637006	1685733.20669852	0.0	3571629.89347828	3080514.1439399	0.0	3075535.91402698	3673976.9417104	1716672.17937079	1912508.69926075	3919653.55242548	1378329.83806643	2183675.53484057	1934324.36171357	1560076.34626636	1288345.3469141	1826305.5682668	0.0	0.0	1225122.167202	0.0	3160787.17023717	0.0	2728259.39439979	2868256.63642293	3023292.40687871	3104738.67501677	1107309.60490798	0.0	1992948.12074813	0.0	2891436.00678665	2092184.69843329	0.0	3406080.17258153	0.0	2235737.12237707	0.0	2693859.26342431	2470834.46123719	1106034.96278383	3374519.87718877	2252006.51311495	0.0	1981037.94931384	0.0	1354620.70339976	0.0	0.0	0.0	0.0	3173053.20442729	0.0	1602626.14393482	1826186.21984234	1893355.77641172	1730092.72852979	0.0	1903770.12634271	836525.448552641	0.0	819489.630198675	2802923.22581833	1967552.71502524	1065261.87070321	728858.273723116	1712742.04497115	1054428.93006165	1350256.99491817	1378010.65944222	2120550.97290601	1232185.4262876	1226827.48219431	1752427.19260066	0.0	583689.836660581	2048387.10393371	1171065.48609504	1281986.48548507	762746.554989461	785725.71875959	1212735.07814823	886961.820657177	1683502.39914642	788953.897064297	679008.361271974	783116.02739113	553997.689529937	0.0	445634.849036505	546216.442299212	1436101.74444969	609591.06853219	0.0	3179680.41314988	872805.009371584	674753.275883542	677012.734493405	646868.95880083	473053.387935008	708117.905416935	894738.028160151	316021.015329132	1852885.21591653
M60T71	M60.081435T71.2018	60.081434504176	60.0813859028125	60.0815120787837	71.2017669677734	67.1296081542969	88.06494140625	37	36	1321,2657,11286,14592,16033,19532,21362,23362,25649,27076,28853,30724,32318,33811,35540,37018,51363,75235,89089,104464,104468,106824,109211,110426,117827,118677,120346,122524,123711,124847,126703,129352,130544,132464,136897,140663,149354	1	2850468.54023985	2214065.64682512	0.0	0.0	0.0	0.0	0.0	3475592.56826951	0.0	3178497.28061117	3671139.27717164	0.0	3704519.47803803	3033830.91266905	1854619.84730172	2382201.81249464	3251894.570784	2793673.94223485	2902877.77129437	2983433.63882774	3076871.92485123	2871143.52918791	1896851.58889403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3082461.87450483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2721344.65783434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2152019.6034656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2772203.42527654	0.0	1122131.39425152	0.0	1043723.94358138	1129464.88351299	0.0	0.0	0.0	0.0	0.0	2906295.73289069	1203143.15310249	0.0	1114515.28443778	1505396.59930084	1234470.20738387	1468025.92464157	0.0	882797.769162286	0.0	2672569.12115511	881025.099179655	0.0	602327.532757577	0.0	0.0	0.0	0.0	662698.612815708	0.0	0.0	2943542.50520181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3107501.07881781
M60T165_3	M60.093005T164.6853_3	60.0930053012811	60.0928134947103	60.0933187349575	164.68529510498	158.746551513672	166.866485595703	32	32	13987,15492,19032,20694,22692,24984,26581,28254,31792,33262,35009,36473,41580,48222,49517,50883,52240,53757,64157,70475,71830,73152,74701,75968,78777,81292,88630,103955,117271,128755,140079,148776	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43033.8359576389	38545.4789662762	0.0	45522.0772430313	42168.634280905	45945.5403688402	39414.8922953228	21426.7549701499	39063.2597388994	0.0	56687.2039296599	36239.1679937166	35524.8946744003	16472.2411045759	0.0	0.0	38081.1185552034	0.0	0.0	0.0	34305.3329099009	26808.3462900896	59642.293590379	30569.5167838244	22101.0534863244	0.0	0.0	0.0	0.0	0.0	0.0	26085.7167306835	0.0	0.0	0.0	24752.0876863788	29528.4280906853	18419.6811940131	67707.0989085262	25816.3695781557	0.0	22591.3541296055	0.0	21205.4450597838	0.0	0.0	0.0	0.0	37320.3991686323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48213.8758729939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49879.9897465269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49603.6811520566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38435.5373083952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38085.8380139051
M61T77_1	M61.02776T76.6273_1	61.0277596260959	61.027271181363	61.0280305334322	76.6273040771484	69.5365371704102	79.3005142211914	61	61	431,1846,3339,6059,8013,10521,11948,13639,15124,17238,18729,20315,22311,24684,26222,27885,29881,31487,32890,34649,36174,37720,39685,41258,42902,44658,46206,47886,49201,50591,51900,53540,54990,57560,59118,60427,63804,65528,67347,68803,70232,71540,74374,75713,78506,79727,82243,83810,85377,86879,88345,89452,91168,95493,104961,113362,116960,120186,128367,139763,148387	1	50463.2542432674	33023.2694721812	22494.0785455395	0.0	64080.234723021	293529.299930564	0.0	49581.7332938366	91297.5427551634	108920.507898076	67952.7986023522	84722.2353880506	80139.8792061153	44903.4918373853	34617.6283447265	33423.0563229312	51659.0899304123	97342.262570694	34857.2390388146	54513.1524222919	57295.8148853425	31910.1877632323	59494.8044892989	162002.462210588	90349.651206254	35087.9298465993	97180.8790562058	60183.7569545181	79427.0358857094	29313.335991484	37207.7376652157	74822.7342356572	46814.8711439493	16392.5029789035	146242.730945994	0.0	237830.66588681	75063.1279081486	59914.3569852764	0.0	44188.0465273473	61440.8495756785	33717.9391159439	43685.9880917087	31063.2788159034	21318.4478105152	0.0	46520.8415318818	33814.6470139163	0.0	50583.6510352365	80792.5242454782	0.0	79232.0163024302	55429.8924323582	97956.1881482094	90263.1363086557	74811.8395710051	61760.2850094871	31804.4753765536	0.0	0.0	16574.9955768822	0.0	0.0	0.0	0.0	0.0	0.0	21029.500898877	0.0	0.0	0.0	0.0	0.0	0.0	41793.9125466449	0.0	0.0	100602.509623864	0.0	0.0	25384.3730944767	0.0	0.0	0.0	0.0	0.0	0.0	119002.153275088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97692.4580320525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66963.9084117029
M61T74	M61.04037T74.1337	61.0403699098637	61.039815717561	61.0411449925236	74.1337089538574	69.5365371704102	79.3005142211914	110	110	1324,2700,4068,5441,7123,9102,9813,11288,12891,14594,16038,18170,19609,21364,23451,25677,27085,29014,30765,32320,33870,35558,37022,38968,40605,42157,44192,45461,47436,48709,50155,51365,52898,54171,56172,57136,58525,59889,61426,63119,64746,66816,68168,69790,70940,72356,73653,75237,76492,78011,79224,80636,81721,83276,84752,86398,87865,89091,90396,91926,93345,95031,96199,97313,98496,100295,101442,102924,104470,105953,106685,107639,108944,110249,111562,112494,113847,115229,116406,117831,118573,119203,120665,122236,123479,124716,125799,126790,127704,129436,130189,131342,132516,133370,133875,134830,135819,136896,138134,139073,140665,141557,142624,143498,144339,144893,145908,147011,147796,149356	1	7620160.36407936	5447178.83809608	4741859.50199893	3761703.02383802	10863608.9376798	42391809.2245062	667364.78780165	7928682.99752639	16172495.014107	14603283.5151608	9865067.25514501	17002534.5803745	11048248.0705787	7347871.23780283	5869652.88263326	5724970.91468499	8280396.80760137	11872550.36036	5001226.6567843	8982199.57244579	8747141.95809758	5528176.74415918	8336463.81807039	23202663.8225517	14092163.3446484	5925699.96903082	15069419.9534024	8537491.77509733	12749348.8246081	5452523.18570614	6169839.10574079	10416251.961351	7346670.00397195	3988025.86463429	19308674.5019359	3396543.8640394	33405728.481478	10277411.9018316	8073156.80871019	16709323.5904147	6825755.43361208	10918775.8307724	5839518.84445545	9604163.16159545	5139742.89714194	4050657.85120613	2704598.08118791	7817501.11615918	5358641.87764689	15231952.6062509	7390787.37419149	12433274.9932126	3343944.9531998	12047092.6154015	9542621.34615723	14493956.0373608	13898581.8374429	10641017.2315342	10126820.4064184	5496167.349045	2351315.64574347	1638585.91397087	3767940.08441604	1313675.13851133	2419118.66823211	1702068.23835065	1388490.99851961	2122865.56735856	4469330.88524835	4157765.14676729	1795642.74060398	860635.157360122	1583795.1875663	1354852.83132733	1286824.29834982	1531316.26031276	6694708.31929027	1181874.34181399	1997181.53708866	12789597.5305573	1259927.3701011	1161433.05338115	4828439.96790697	916967.041332908	838490.854782742	1792818.8818696	1049822.87861079	757586.10065423	800834.98642903	15574885.2128094	669073.017706559	676072.275684054	768319.368478442	503174.045397233	299044.482113262	599047.806584792	953049.412970377	757436.641800245	716574.178540343	457630.579248095	13077202.0088226	732654.068234836	504489.234181141	520464.45269051	549079.336550732	689905.908823808	631585.284712182	776651.396109801	186069.126574842	9322680.81193601
M61T253	M61.040465T252.6361	61.040465239839	61.0400950410176	61.0411505407296	252.636093139648	232.513534545898	270.009704589844	169	38	7039,7055,7063,7087,7095,7106,9023,9038,9043,9061,9081,9082,9083,12819,12820,12843,12846,12872,12886,12887,18090,18118,18122,18150,18151,19611,23409,25658,25671,28935,28964,30760,33815,33856,35556,38878,38879,38899,38914,38934,40526,40527,40567,40569,40601,42121,44108,44126,44139,44157,44185,45420,45440,45449,47348,47349,47372,47393,47429,50096,50122,50143,54174,54190,54233,56091,56092,56158,58455,58479,58482,58494,58506,58510,61347,61365,61390,61410,61411,63036,63057,63063,63086,63108,66738,66758,66762,66782,66791,66798,66806,68154,68164,69705,69718,69737,69768,69781,69782,72358,72359,72406,72427,72439,77929,77930,77963,77971,77977,77997,77998,79227,79256,79261,80552,80572,80579,80596,80607,80627,80628,83192,83193,83230,83235,83236,83243,83268,84668,84681,84692,84708,84718,84739,84740,86314,86315,86343,86353,86376,86383,87786,87787,87804,87824,87840,90323,90324,90359,90363,90376,90394,91833,91834,91865,91890,91905,91906,91907,105863,105879,105899,105907,105925,105946,105947,129356,129412,129422	1	0.0	0.0	0.0	0.0	356349.587342531	1373999.85056807	0.0	0.0	181359.44472929	0.0	0.0	421038.00759103	26828.3166667187	0.0	455220.366445429	31798.4562803461	0.0	352020.923995549	492146.667067588	0.0	256244.07522199	668573.632327707	0.0	409723.128324198	68866.1300040892	55264.4647069531	63773.330714064	298747.264804921	37291.4289840678	0.0	192354.347714875	0.0	0.0	176985.767518222	52018.6169776999	0.0	66527.1672718299	0.0	146424.123777764	76889.2524701001	0.0	96612.7072117718	508014.326258527	32240.5807354831	0.0	160042.419924359	0.0	0.0	0.0	221718.667657797	326133.405342226	77922.4252052207	0.0	51047.2225039198	246126.566221541	51489.8900698973	411336.87238332	0.0	56258.8589801361	104050.915853078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9212.67112874069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	626516.364209993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
