database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	20P02830216_CSHC18_NEG	20P02830217_CSHC18_NEG	20P02830215_CSHC18_NEG	20P02830224_CSHC18_NEG	20P02830213_CSHC18_NEG	20P02830210_CSHC18_NEG	20P02830211_CSHC18_NEG	20P02830218_CSHC18_NEG	20P02830219_CSHC18_NEG	20P02830133_CSHC18_NEG	20P02830132_CSHC18_NEG	20P02830131_CSHC18_NEG	20P02830130_CSHC18_NEG	20P02830136_CSHC18_NEG	20P02830135_CSHC18_NEG	20P02830134_CSHC18_NEG	20P02830139_CSHC18_NEG	20P02830138_CSHC18_NEG	20P02830024_CSHC18_NEG	20P02830320_CSHC18_NEG	20P02830026_CSHC18_NEG	20P02830027_CSHC18_NEG	20P02830021_CSHC18_NEG	20P02830023_CSHC18_NEG	20P02830028_CSHC18_NEG	20P02830286_CSHC18_NEG	20P02830096_CSHC18_NEG	20P02830227_CSHC18_NEG	20P02830120_CSHC18_NEG	20P02830121_CSHC18_NEG	20P02830122_CSHC18_NEG	20P02830123_CSHC18_NEG	20P02830124_CSHC18_NEG	20P02830264_CSHC18_NEG	20P02830126_CSHC18_NEG	20P02830127_CSHC18_NEG	20P02830128_CSHC18_NEG	20P02830129_CSHC18_NEG	20P02830266_CSHC18_NEG	20P02830059_CSHC18_NEG	20P02830058_CSHC18_NEG	20P02830057_CSHC18_NEG	20P02830051_CSHC18_NEG	20P02830053_CSHC18_NEG	20P02830052_CSHC18_NEG	20P02830295_CSHC18_NEG	20P02830293_CSHC18_NEG	20P02830288_CSHC18_NEG	20P02830317_CSHC18_NEG	20P02830199_CSHC18_NEG	20P02830198_CSHC18_NEG	20P02830195_CSHC18_NEG	20P02830194_CSHC18_NEG	20P02830196_CSHC18_NEG	20P02830315_CSHC18_NEG	20P02830190_CSHC18_NEG	20P02830193_CSHC18_NEG	20P02830192_CSHC18_NEG	20P02830115_CSHC18_NEG	20P02830114_CSHC18_NEG	20P02830116_CSHC18_NEG	20P02830110_CSHC18_NEG	20P02830274_CSHC18_NEG	20P02830176_CSHC18_NEG	20P02830082_CSHC18_NEG	20P02830205_CSHC18_NEG	20P02830080_CSHC18_NEG	20P02830084_CSHC18_NEG	20P02830310_CSHC18_NEG	20P02830306_CSHC18_NEG	20P02830307_CSHC18_NEG	20P02830298_CSHC18_NEG	20P02830299_CSHC18_NEG	20P02830303_CSHC18_NEG	20P02830305_CSHC18_NEG	20P02830240_CSHC18_NEG	20P02830100_CSHC18_NEG	20P02830105_CSHC18_NEG	20P02830038_CSHC18_NEG	20P02830032_CSHC18_NEG	20P02830031_CSHC18_NEG	20P02830030_CSHC18_NEG	20P02830037_CSHC18_NEG	20P02830269_CSHC18_NEG	20P02830328_CSHC18_NEG	20P02830060_CSHC18_NEG	20P02830063_CSHC18_NEG	20P02830064_CSHC18_NEG	20P02830179_CSHC18_NEG	20P02830178_CSHC18_NEG	20P02830069_CSHC18_NEG	20P02830175_CSHC18_NEG	20P02830174_CSHC18_NEG	20P02830173_CSHC18_NEG	20P02830172_CSHC18_NEG	20P02830171_CSHC18_NEG	20P02830170_CSHC18_NEG	20P02830203_CSHC18_NEG	20P02830183_CSHC18_NEG	20P02830180_CSHC18_NEG	20P02830002_CSHC18_NEG	20P02830006_CSHC18_NEG	20P02830188_CSHC18_NEG	20P02830189_CSHC18_NEG	20P02830202_CSHC18_NEG	20P02830271_CSHC18_NEG	20P02830185_CSHC18_NEG	20P02830229_CSHC18_NEG	20P02830228_CSHC18_NEG	20P02830164_CSHC18_NEG	20P02830226_CSHC18_NEG	20P02830092_CSHC18_NEG	20P02830095_CSHC18_NEG	20P02830162_CSHC18_NEG	20P02830163_CSHC18_NEG	20P02830220_CSHC18_NEG	20P02830017_CSHC18_NEG	20P02830016_CSHC18_NEG	20P02830018_CSHC18_NEG	20P02830089_CSHC18_NEG	20P02830151_CSHC18_NEG	20P02830153_CSHC18_NEG	20P02830152_CSHC18_NEG	20P02830154_CSHC18_NEG	20P02830159_CSHC18_NEG	20P02830158_CSHC18_NEG	20P02830276_CSHC18_NEG	20P02830238_CSHC18_NEG	20P02830239_CSHC18_NEG	20P02830234_CSHC18_NEG	20P02830235_CSHC18_NEG	20P02830236_CSHC18_NEG	20P02830237_CSHC18_NEG	20P02830230_CSHC18_NEG	20P02830231_CSHC18_NEG	20P02830232_CSHC18_NEG	20P02830233_CSHC18_NEG	20P02830048_CSHC18_NEG	20P02830046_CSHC18_NEG	20P02830042_CSHC18_NEG	20P02830043_CSHC18_NEG	20P02830040_CSHC18_NEG	20P02830001_CSHC18_NEG	20P02830322_CSHC18_NEG	20P02830323_CSHC18_NEG	20P02830326_CSHC18_NEG	20P02830146_CSHC18_NEG	20P02830147_CSHC18_NEG	20P02830144_CSHC18_NEG	20P02830145_CSHC18_NEG	20P02830142_CSHC18_NEG	20P02830143_CSHC18_NEG	20P02830140_CSHC18_NEG	20P02830141_CSHC18_NEG	20P02830209_CSHC18_NEG	20P02830208_CSHC18_NEG	20P02830075_CSHC18_NEG	20P02830073_CSHC18_NEG	20P02830072_CSHC18_NEG	20P02830079_CSHC18_NEG	20P02830078_CSHC18_NEG
				PS(20:2/18:2)					7.88												10828627.09	15708136.8	12218914.93	32351962.7	19981342.77	30063609.42	40611733.12	31279360.42	8643018.742	7589242.224	6351731.255	10089799.06	16574783.31	19263356.66	11711547.36	8713342.176	10346921.81	10540755.58	13249462.18	22389886.15	16692209.87	27700580.89	43033435.73	13358524.71	115973409.7	10878620.86	19410598	20103697.13	14097688.15	10379414.06	4745272.909	14086197.22	35379111.63	8297411.798	6025296.276	16013069.04	30138705.15	15954107.1	14874987.13	23608616.62	14603286.59	15421565.59	21727565.86	20583241.53	18070419.66	34107530.66	12823199.03	52598919.81	17030738.84	28445716.47	53295464.41	31199917.88	31618377.72	39802912.52	10999968.58	22601870.5	40843530.44	34394424.1	48539138.25	9333586.143	17780238.97	19382096.19	36418443.87	31021283.1	11737472.85	21907114.35	11395758.38	18848507.86	11728598.96	15381292.96	12016722.09	20756388.03	13120615.36	13429460.78	17919601.96	12363306.89	10748238.2	8784619.452	11052098.39	39735300.22	10385798.65	28105615.65	8426041.303	14416711.49	11490588.37	15782987.13	49611616.46	15251288.81	23317473.99	20904491.68	74240494.08	11530577.58	30340037.87	19920961.9	18174502.54	20839325.86	18781960.49	32621120.2	18629871.74	22529540.77	17461449.17	27299794.73	18188522.13	22405386.43	30389072.89	18922336.79	26332349.48	14393573.66	24939932.43	35156092.13	13367391.72	16688183.86	16519767.78	16515365.88	6992504.448	40951082.57	10565720.63	13830717.88	11683166.28	61935665.65	13367187.46	16063869.97	15044105.86	28512242.11	12168650.06	27181072.39	32167038.71	19522609.88	17109878.15	14021373.63	17739224.21	21831867.67	19835975.45	14609649.41	8689887.842	11075365.36	15195540.73	60452233.3	15001210.61	83657673.89	33505311.83	7951865.101	13343167.87	18314773.83	16737045.36	13535878.53	10917170.44	13965246.64	18950425.47	26126987.07	11685455.49	10013890.94	22548830.41	9769025.64	21750876.69	24757366.17	64488848.15	17213023.18	12319287.15	18393366.71	15885740.44
				dMePE(18:0/20:3)					7.89												2922549.401	879412.7803	3224369.39	2823509.695	3177753.447	819779.485	2097204.7	2003436.72	1530106.695	2590797.078	2265053.623	4798495.343	3086024.53	2956620.276	4209788.625	1716437.624	4616532.022	3157656.675	4534930.522	4454399.733	1667663.789	2784589.54	1865547.599	2581832.493	1348817.676	2838085.513	3073076.039	2734994.821	3230074.006	4118246.441	3516463.845	3169030.81	507975.3918	453929.1976	2941672.094	2828171.225	2111107.502	572162.3183	3267968.194	2261486.246	3886506.881	4666281.653	2354485.55	1368666.011	3542394.139	1599021.123	4230676.408	1495365.371	2078267.072	3267974.077	2751588.163	3711828.254	1427797.197	903544.2995	2355395.882	2754329.131	2428677.787	2990075.717	2346800.452	2853192.129	3672269.414	1967601.151	1018300.32	2174990.154	4148952.873	1280113.167	3301258.502	1856036.33	2550237.162	589846.8583	2350807.44	671660.1139	3921258.116	1828293.706	1472941.615	2493162.684	2866673.439	1192815.722	2530274.777	703944.7302	1810219.413	1346922.038	3970362.346	3391408.202	4944048.361	2129931.745	1597621.845	5651026.071	863399.5219	1328099.107	1650428.598	3076805.106	1574308.067	1302451.425	3553242.009	1297378.427	3489811.377	5739148.286	4170655.404	4872838.359	1223433.775	4748040.642	2944947.6	2363550.669	4761740.197	2995020.923	649095.3704	3863593.82	3233618.683	2616636.978	2303413.128	1488377.512	2769006.901	1256617.862	1254533.736	2260580.343	8844673.92	4520801.989	2992119.63	1396436.483	3577868.647	2929764.046	3257055.404	2507729.748	1788494.277	1941132.02	1905083.577	903295.1121	2266183.985	4035611.648	2795546.793	1101323.863	2820605.885	3100980.835	4706773.046	3223987.995	1889800.603	1606644.009	3077130.568	410547.3679	1398144.536	3521206.67	4286441.238	1388973.446	1571153.803	4276980.273	1221442.173	2134381.926	3511522.523	2081195.132	1979880.581	3004284.418	1356667.996	2075035.593	1750144.615	2728157.15	1027048.174	2762808.178	6507440.646	4320874.314	4361154.319
				PE(20:1p/22:6)					7.89												1946949.216	2471559.991	1662931.056	1895682.184	2524125.01	2009522.919	2993248.276	1630920.605	2850094.482	3056331.78	1655955.742	3653777.37	1903483.813	3208448.746	2041586.748	1760229.81	1258258.345	1335668.358	3355743.294	2939340.121	2916591.285	2430145.076	2974681.574	3068539.483	3204545.689	3210167.368	920172.6552	1877458.841	3028871.166	1782709.574	2562291.034	1955493.399	4166937.771	3690195.253	2039527.637	3463888.637	2352775.668	2633057.397	3698890.25	2211462.704	1859199.333	2283045.997	1482274.52	3440201.667	2046875.559	2747258.128	3633343.852	2572876.446	4493556.792	1090986.92	2104938.462	1342547.455	1638119.233	2332383.403	1849632.004	2009197.995	2100449.776	1803605.39	3142775.603	1949895.759	4680771.855	2588139.364	4988702.01	4166763.854	1347343.835	1875238.58	2122336.412	3216650.089	1952787.815	2562772.271	3276976.03	3300025.051	2364196.403	2432229.939	1869325.608	2206363.861	2558994.012	3737164.535	2254652.566	3121884.573	2854436.88	3301523.19	1867835.66	1829508.521	2255268.335	2414508.142	2918902.845	933095.9782	4175400.295	2265828.753	4837393.702	4487134.489	2048206.511	3265037.146	1420418.089	1715501.372	5119657.635	565662.7103	2479061.638	1225860.082	2261680.626	4643930.484	1461921.843	2553976.664	1743495.46	1470570.606	3553446.334	3422982.438	1522607.303	2557059.324	2055604.811	2453887.444	1196071.871	1279324.645	3939647.804	2323241.139	1288726.233	2355647.002	2815213.362	2102395.621	2181778.298	2164608.383	792053.7693	1933395.251	4326749.189	3780291.536	1590460.888	4128883.616	4295814.518	3503046.102	2618252.549	2428211.268	2561959.761	2612180.769	2336269.923	2525534.208	5245870.958	3995239.043	2112061.964	3445034.861	1999411.487	2098254.154	1403969.811	3467180.869	3269839.292	1381487.758	2535313.179	2119600.512	2523614.797	2171861.302	2770827.188	2474616.994	3069425.65	4087128.138	2281423.49	2000743.47	2640492.058	1842362.258	1583333.668	2021791.398	1558822.931
				PE(18:0/22:5)					7.91												3901159.004	5979217.285	7357536.793	9805357.235	10462517.7	14262898.49	8935486.28	11396276.98	7588119.325	5019294.233	9945544.349	9229240.657	10674140.73	13490144.96	19492166.35	5505659.278	16263445.39	19250758.71	15485534.04	15660156.9	10272854.56	17003169.18	33621870.25	26276679.44	47702906.43	10437643.83	17775779.43	26021812.35	15697245.82	15015026.17	6302535.138	14951773.6	21344262.37	5121535.52	6751299.286	8657993.152	34867655.79	8285227.548	15904024.87	5974735.561	11423339.05	6123660.022	20386861.02	8927498.4	11197385.59	31052184.33	34487207.28	22020236.91	5346816.161	16577163.66	8671269.225	13963727.19	12887647.91	7786675.362	4161430.255	10310776.41	18506518.23	10747422.74	16161024.67	14508991.91	34246253.69	13136287.7	20005363.67	8340320.059	6034090.753	6072984.049	13903794.37	12433152.73	10342339.07	8328243.345	11603727.05	6583138.651	22372255.2	7447303.925	6602301.991	6343830.024	7677481.394	5166740.17	9738548.09	16744155.29	12090522.85	8519122.332	4365127.845	11505815.51	12682034.46	7334484.914	16776775.19	28995447.29	8324252.201	5585004.243	24553027.31	5611072.637	8928609.277	5027396.702	17022432.01	11044359.11	2459229.992	22729006.68	13914611.1	20011023.27	3273508.719	22130466.98	4708488.39	7476495.198	20481734.16	24544585.06	8988438.415	6987427.886	8410194.272	8091779.181	11978493.39	10647202.95	7175234.161	14073110.66	6299804.552	20939058.53	22606264.78	19962674.36	17185690.75	19488063.9	6613921.16	11300531.82	10040156.27	22129540.02	12485153.59	12085126.41	28420986.39	6821378.423	13484596.25	13794127.27	16460658.37	6760356.903	9010340.399	5975589.99	8448140.461	10698427.72	8158788.945	23680012.93	8627242.85	37936098.46	9625018.14	2654133.531	9909307.917	13222924.69	8924169.032	22494403.08	8508372.95	15452826.56	26703554.75	25652512.78	13406394.14	14667774.87	5759530.607	4776424.732	8208633.143	15909111.81	18277376.03	12002843.49	20498131.07	3082262.972	11796072.95
				PE(16:0e/22:5)(rep)					7.92												470224585	254841879.7	203892788.1	352172465.1	333223232.8	272763114.3	285354693.7	8117820.674	392474397.6	584488072.3	491345982.2	455643377.3	365541184.6	18919130.96	566574198.4	404042450	424948945.4	199083639.7	238695962.6	284936174	549885650.8	111581711.5	18209463.72	272941877.4	91649399.07	660014942	398963899.1	270040200.7	839758729.1	358216247.8	725231510.3	17430915.36	199044178.5	728351823.1	378022820.2	667985955.2	486093177.2	416468666.4	600363642	168544178.3	277518939.1	304989035.3	218748899.4	299370500.9	328388189.3	108123755.4	631495626	120223917.3	359571894.1	207870228.8	139280745.6	194673956.4	207914256.9	273789488.8	424420729.5	272928084.9	263959808.9	183140438.4	399856355.1	521404376.2	183058271.5	329404669.6	194719260.3	252874831.2	287569380.2	351992135.1	482735535.3	641833670.7	389079318.1	382541550.2	457753699.8	453014537.9	492180485.8	433344129.8	10857040.92	231230518.8	828424442.6	518601449.8	427024006.6	228229760.9	524897983.9	528873068.1	363793711.5	363272425.3	388445310.9	219816686.4	97280390.07	328807460.4	373762796.2	215760085.4	26755116.77	421774945.3	242383087.1	398002699.7	191661153.7	281712267.2	175816903.1	176171849.1	255164573.1	304579993.8	213302299.4	136223638.3	232718584.9	300728161.4	256729912.2	435985783.6	328606764.6	484935333	222522195	143229183.5	270058590.1	114353724.1	294852851.9	211682312.7	588304809.4	297493434.8	194413374.1	320440607.4	465385801.1	23571962.94	513134327.8	319595527.7	227149437.1	259290460	558574836.3	273960029.7	123586032.6	309606694.2	362818784.3	337946706.7	257536845.5	440468786.7	343867620.8	253392316.6	368974485.9	346804549.6	409969150.7	74095097.4	325472347.9	125086462.7	32954983.82	287112828.6	249591161.5	288112429.6	762016368.3	387031778.3	555161860.4	474328561.4	12653095.72	294950509.1	286796280.9	569954280.1	410180118.3	367977632.7	296057560.1	325181065.3	119200742.1	305673637	471299721.3	301879856.8	144389131.7
				PE(18:0/20:3)					7.98												8578607.99	7589512.708	13623978.7	12085069.98	12604660.02	19246608.19	11897486.95	16285061.53	9498832.445	10485774.99	17760655.62	16181280.85	19416919.54	19536865.04	25284897.6	9341685.813	30427967.42	18811355	34455897.65	41723638.96	21584706.87	39468380	53529242.49	26112350.06	103095104.8	22659626.89	35027772.22	32186773.27	22720131.96	26123446.33	11493848.16	19044854.39	17901431.83	8333617.527	9226598.617	15463446.58	23280618.38	17483061.3	18157907.62	18990225.51	15351289.3	18828058.34	23547601.01	9290939.028	38493347.95	56200185.02	47086825.15	74992896.29	18106675.71	22437702.16	27303294.27	21407849.54	16099637.29	16263175.75	11995772.94	20298743.34	29915313.48	18045081.95	29844402.42	20846218.25	46572903.77	15615347.81	29686253.87	12829477.07	23783124.49	15336725.4	20022233.99	15491901.28	15812221.15	17769138.22	16176034.24	13454865.34	42353890.56	11312306.2	14913113.65	10645753.18	19195660.41	10855404.87	23520833.73	16199874.27	19187663.24	13361600.77	11151912.09	24874722.87	28767429.45	11617064.09	24936559.45	43550049.42	15876238.6	11753475.25	21110860.52	8266023.354	20870275.91	9075012.472	22162443	15893458.72	13199507	62838393.53	24357453.09	32288746.37	8142380.77	23852764.73	8937656.554	17864323.94	31480537.74	34089644.64	7689537.221	15422250.16	18222651.75	31393760.99	17960085.95	9529240.262	18930026.96	34339223.13	8814407.789	18213849.49	67503187.74	38676520.06	28679222.25	30170096.04	15263038.92	22169228.08	19957004.54	33930141.64	12537396.57	19784626.38	40159143.59	11552904.58	22950343.26	15852829.39	22139051.84	10215704.66	21213272.18	13686060.05	16155493.48	20617401.05	17700116.13	39391138.66	17850805.63	35950717.7	10163303.51	7699058.971	17389669.71	14496674.74	12665822.17	29245239.56	9625386.594	24714131.77	30168863.98	30127298.9	19544926.19	19066693.04	10169533.74	6440384.85	12860047.59	18798097.4	12680606.41	19604807.73	26983024.29	9478300.621	29966876.06
				PE(18:0e/22:6)					7.98												10949483.53	24924198.31	68968899.45	25906444.92	33281827.06	15614110.57	28595411.47	96975854.61	28185952.87	43070521.25	35231175.37	46968305.95	8138430.978	84942539.78	46276913.94	33308187.14	39293744.23	19290282.64	23474604.77	32105733.92	45243043.46	62156409.45	82528010.19	50094636.99	18592978.97	9773795.449	39190060.53	6303122.597	53668994.24	39901397.83	64003773.77	38963214.27	7835747.887	27464023.73	43354896.54	68644909.01	50699812.09	35694567.54	60023245.73	16912559.2	8089488.369	41061133.25	19752415.3	16525891.6	41661657.86	7148687.459	52506310.22	58344414.77	42496372.01	19295180.88	7968554.599	9835550.715	27822070.26	6615370.781	29409265.01	53241926.09	46284903.74	15052937.87	42745409.05	7155971.951	28015476.06	27268690.63	51316802.31	29576025.74	8508565.473	25899282.2	36413764.53	5476170.938	31268850.87	6971191.298	37476017.66	38355933.68	68531029.54	65594708.03	55094600.66	22397027.07	65350590.35	21471393	39167339.66	37169811.72	45373589.34	26433443.11	5655508.445	26990019.15	38094495.75	22062700.38	32674569.7	24928608.98	34080812.37	21516701.39	48607196.11	43550498.42	24986336.24	58234123.01	4765211.039	23454964.1	30102122.31	31649631.61	26259372.9	34466442.8	4848675.82	25125383.77	22162444.11	38672823.71	37552127.65	32577789.74	19952311.82	35876570.12	24669069.32	104649664.9	43299770.08	32162809.44	23802880.64	20134709.05	13281664.75	48867187.21	17829115.07	28601554.94	45601540.04	33261379.54	60251773.49	5685171.22	25011456.31	24008980.6	70240017.26	63015144.34	24272359.94	15041653.83	10358882.5	39667996.66	28911952.96	31999835.92	30447950.34	35225580.65	42709037.48	34821662.69	46147279.4	52339247	10347403.27	42811944.71	43992784.8	39917070.55	32900361.71	31633574.71	47102235.01	31971181.55	38716219.65	43986653.05	38499982.64	43693679.88	29607043.99	68971011.8	52453924.35	24127322.29	21770007.68	31416711.25	19950924.1	39701402.98	51158104.46	23982446.32	24358329.63
				PE(16:0p/18:1)(rep)					8												23802368.56	15504169.04	15495864.75	17987122.71	16155557.89	12210541.98	17941895.15	10875753.87	13621763.9	29521319.02	24006069.46	22057807.44	17892141.15	25028342.59	24767250.19	18280761.54	21791686.51	11026971.5	14364123.07	20413290.79	27747421.25	33570628.52	68592685.17	18469553.1	18409014.49	23949846.34	27695962.36	14332803.71	37561777.83	20866972.22	32484788.43	17914067.07	11726750.93	24631645.73	15876498.28	30820529.35	22733858.58	16979527.29	33725512.69	15140372.09	16692014.57	20607190.04	12353922.11	13858993.45	25268618.18	14597285.43	19095843.59	59920857.8	27969330.75	10362233.54	19151599.28	10977688.22	21754546.85	17962781.53	20062846.49	15208791.08	19491995.94	11486105.41	35657344.62	19551039.55	45811234.26	15315395.12	28812184.11	22266797.69	17150877.02	21085627.2	22864670.61	28363942.21	18785890.62	23046806	17665394.51	25223538.24	21954255.87	18742445.12	36711932.57	11996844.65	37097207.94	19775066.03	22391829.19	41284566.39	29199705.45	26918926.75	20655082.99	16193497.71	21610484.5	13699286.6	35120293.12	17595541.81	18056226.77	13183189.45	43112427.79	21050752.56	17495694.51	26035718.42	14575489.94	18457749.75	19382058.6	15324422.71	16090388.49	19496449.06	16133810.09	17815076.56	17353251.31	16639526.77	13745441.37	17329314.3	16401084.22	22939882.48	12535047.11	27497300.96	15795152.96	32410881.65	18081390.75	15799328.69	19383084.55	12099186.39	13417126.2	23772055.11	27077318.31	32837202.25	22440354.18	17756939.11	16821422.37	17165620.3	16321457.7	14913678.47	67642875.78	18934676.97	14644914.13	16604314.01	13116960.22	16730866.41	16253082.84	22441895.47	16185140.47	21142134.27	20679493.32	23703386.29	23309373.18	23205511.36	43283264.21	18245611.29	16409103.65	20525741.07	26364178.59	15706241.27	23095099.74	15850263.16	14573044.84	15372932.36	15644204.67	25399776.92	24795638.44	20167420.23	15982807.78	21686279.47	16883324.69	15765489.06	25046377.24	16280777.39	11450902.96
				PE(17:0/18:1)					8												624374.0211	540222.6723	838136.0512	1387947.679	888189.5115	1364602.586	1339051.653	1368684.723	569942.0208	577431.6969	518367.5578	797996.0158	1185744.775	1201891.145	788251.0563	737461.6031	1065239.755	819348.4816	1314217.383	1393302.197	1230467.505	3441840.876	5837157.279	3136983.238	3156261.79	1213539.545	2052436.924	1342735.879	1196605.778	713643.1195	637649.4058	1096462.042	2346671.783	856854.253	282266.6414	1100770.591	1358637.899	836817.4053	1138877.517	920099.055	1033777.088	890480.7255	1292465.087	836220.3936	1088142.265	3367699.021	1619499.153	6820422.693	798035.2182	1051818.652	1210757.296	1027096.61	1172149.476	1131290.767	691877.6075	794197.0165	1547728.067	1202359.767	3475182.947	1109100.543	3174766.484	1516313.412	2172722.871	918336.5397	1364571.96	1464264.663	943151.1243	1365652.365	1010153.827	1117216.692	982247.5195	596387.0586	1412208.345	742057.2979	925408.8816	648357.9118	830347.4945	267781.0224	660364.7202	2030431.361	925618.8061	1942969.272	421837.2901	662172.9462	924245.3561	503368.4908	2515728.557	1177278.272	668093.8998	669467.6811	3277212.945	335386.7573	980860.7005	578298.2324	1000045.133	692002.6372	843191.7853	2017965.032	971170.0895	2292851.215	790478.0366	1320744.212	483041.8284	1668990.276	1095045.983	2454772.169	858613.8373	631195.1171	1490596.598	2178542.596	1308691.055	941315.8373	1282034.557	1423854.795	459692.4439	1580564.153	3077555.347	2726567.753	1137443.016	1934042.254	866386.0699	1195654.02	953187.5393	1772330.813	662490.6077	855623.0675	3714083.19	945557.4516	1128616.179	661404.7464	1054743.008	1135130.683	888651.9466	711717.1319	639975.7166	927659.1795	1420380.689	3125042.114	1306384.482	3362252.683	1553301.384	370372.5785	1093232.145	846383.0498	891970.8397	1325833.719	838344.2755	784284.1604	721004.1573	1530008.915	882626.0115	718209.8038	626360.761	424559.9393	995354.2635	748110.9501	2052388.825	847054.3871	1123007.369	477716.5271	1016293.716
				PE(18:0e/20:4)					8.01												42422601.63	27105413.06	23432591.14	27462044.24	34950163.81	26402973.44	29123779.36	21849046.61	28792700.4	58995219.95	48471348.55	37193982.11	37762212.05	21813982.66	184966765.8	105650755.1	53279557.02	19471524.24	25276717.79	43151235.93	54340503.55	31753356.85	35138238.6	21330260.38	30192574.95	48885597.51	109752376.1	31360248.4	80570616.18	35149871.12	79558229.51	32678188.32	41235600.14	55239699.29	36029203.02	69993880.94	39830879.78	42269439.13	84385662.48	30735396.54	25831771.54	14349954.64	24175300.11	78430702.48	33231524.09	14815276.89	69340304.53	12274490.01	29979715.12	19247662.1	13107088.7	22045623.34	16281154.15	26412110.12	41169755.07	59982701.41	24066528.98	21208736.66	44714081.25	63969658.5	41608841.59	34182963.48	41240185.39	26907631.98	31803454.81	50289695.14	39775125.33	114054020.2	39902195.92	23954376.31	45848845.9	50523706.66	45235794.98	41631917.63	68367924.68	62608077.94	76118974.38	62117890.8	42290705.44	55352837.15	36848217.44	47049985.27	36500268.57	33697590.54	35855163.53	21586817.66	30232840.43	52659157.49	46904207.28	20943440.29	26839850.72	73275054.42	23647649.28	36761570.77	21972056.88	27642778.81	20175966.37	18381653.28	22691391.96	34136554.12	20109311.22	22630027.41	48467693.18	28154067.66	9095006.488	37584547.12	33093031.37	47579744.24	18567879.76	31663386.56	28365476.84	48737759.93	24176628.18	22816480.38	60193968.64	28084552.16	19086292.34	29119060.63	47931410.03	15558698.21	17175164.26	30371973.6	18770359.65	59903020.6	51130987.38	58893695.6	29381281.9	24385529.6	31928548.13	27678666.53	26733698.45	47326928.86	37025156.96	19704351.95	62965235.21	31082477.27	18525800.26	11192650.39	32661515.23	38938393.01	32529923.85	26730764.69	27174205.97	29175774.89	92877928.49	28840186.55	52541113.55	42424503.07	14223174.01	33399521.03	28657851.18	55816175.16	17273919.99	34904585.46	35565966.96	31363838.1	16311529.38	31793744.64	49220150.17	30114582.5	19370169.32
				PE(18:0p/20:3)(rep)					8.01												42557773.46	27108257.38	21956522.11	31022931.52	32727286.05	27411585.65	29678098.71	21210040.7	29709385.83	58160106.14	45778134.23	39880119.25	32284302.15	57273083.64	38879846.99	117906518.9	59579367.2	18425673.32	24854591.55	49219764.65	52496141.42	28591620.62	32511024.07	24538677.12	30381411.4	56238587.17	117190126.8	29224140.11	76724093.67	36911067.68	79514191.58	35238192.08	38579593.72	63062568.86	36264383.66	48492127.29	45751003.52	37626238.53	52133786.67	15666000.32	25820351.88	26576087.43	22432450.34	77679287.98	35542147.59	6482561.231	76354846.68	10435128.78	34225623.16	20926747.2	12696720.61	19280513.59	18560285.28	26355590.76	36304782.33	56862976.47	25884718.4	20299429.01	72983569.3	34250076.64	16989089.64	35501051.95	20095789.26	22579608.65	27138826.51	49184595.21	43322649.09	49238140.39	42022037.87	27305467.96	41312305.27	57696298.2	36218269.61	46108481.24	33844010.31	20595442.7	132654088.9	68235075.95	38855831.18	29475743	37005161.8	47075709.82	34345052.91	34585849.74	39624000.29	21507379.56	28466309.48	27825964.41	37859007.26	19398472.9	36130625.31	62005997.57	22524786.2	35365241.03	19099580.14	28677495.76	30677666.65	17467986.15	23235000.62	30857177.31	19652451.43	24809522.82	20694518.57	28336462.21	23336980.38	41246648.53	32109743.39	53505962.96	21210001.84	30867359.07	27129901.08	46831363.35	24839600.11	25784456.02	55620040.1	25758214.72	19571640.07	30592011.29	42649757.22	33891290.26	44874975.73	30094173.69	20766766.32	20945831.91	64524836.97	65589483.45	8504430.579	25349051.35	73148107.11	31020453.65	29851213.7	37708148.34	41094567.54	22193842.9	70690029.68	33485832.68	45118403.66	22682794.64	30151333.97	32924911.41	34113698.22	26890064.46	25248224.51	29840995.72	71923674.4	32803649.81	48879956.11	43562182.03	32106766.12	33472603.84	25577584.78	46560311.97	39230984.31	30398504.41	24727857.11	32964604.95	25581865.92	28537388.11	45140339.43	30160724.27	14403373.9
